Country Name,Region,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Cameroon,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,-1.101591187,5.858085809,4.014029618,8.092918696,10.3847487,17.23293349,13.55332941,9.930650564,14.69830916,12.46305234,6.580610819,9.551754276,10.7275,13.25701986,16.63122641,11.37332209,8.508374344,7.770024987,13.14049984,1.682332608,-1.665525896,1.099381284,0.060051331,-0.016055046,-3.206554569,35.09446185,9.069690719,3.924063727,4.786238819,3.170751854,1.871745007,1.22719013,4.419772459,2.834422601,0.623163557,0.23364738,2.013539502,5.11757816,0.921402246,5.337806276,3.043618479,1.275380462,2.939699463,2.742534075,2.05908684,1.834130781,2.685982772,0.861740258,0.642673522,1.074299452,2.452802141,2.437608822,2.271857625
Cameroon,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-0.426333512,1.031061606,1.378696761,1.148705577,-0.37442705,2.111660593,-13.08156004,3.706303548,2.247516641,0.431125075,0.754074157,-0.072150225,2.507232339,7.717469194,8.196481372,-7.990353576,10.83982628,18.7074703,3.075352556,-5.147018915,12.98292758,4.926183546,4.626884277,4.446543825,4.804112294,3.514913198,-5.158927112,-10.61360268,-4.737740839,-8.909239183,-6.64425525,-5.903355961,-10.5729314,-0.994143235,0.068585266,1.42319589,1.784214065,1.993610624,1.77836308,1.131126752,1.619678854,1.714569107,2.614132052,4.150729442,-0.527954207,1.024993586,1.466544498,-0.029081451,-0.299622051,0.006582792,0.493346681,1.721841651,2.082609838,2.558902685,2.392797417,1.454232673,0.648212634,1.121795216,0.643223201,-2.422434418,0.953583607
Cameroon,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,120.0181942,125.5255869,130.8952749,132.3480876,139.7805817,143.0704876,145.9989678,156.6797947,170.7455914,175.0732996,178.4061905,186.6419008,220.0248316,271.6785226,299.8618629,386.2209432,381.4265924,435.3905397,581.8906039,718.0314824,783.4099785,748.7712688,730.7687906,743.474139,768.9839227,871.5410468,1172.490261,1250.697446,1137.225254,993.0873564,1077.333497,1005.304395,995.3144963,1295.916368,692.8587285,822.3632555,817.1841421,773.9271096,789.2742585,786.8459508,700.1632136,706.9842108,780.2705836,976.5193473,1119.98093,1129.3579,1177.968662,1311.003014,1476.009215,1445.86032,1383.813759,1497.926667,1433.724035,1559.139125,1631.714084,1399.675331,1426.065517,1479.862349,1594.05999,1538.687947,1539.130559,1666.932734
Cameroon,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.06000042,..,..,..,..,7.460000038,..,..,..,4.400000095,..,3.059999943,..,..,4.110000134,..,..,..,3.529999971,..,..,..,..,..,..,..
Cameroon,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,7.524800838,7.441908296,7.877861669,8.19408137,8.857221713,9.77702193,11.46188962,13.01535727,14.30786692,16.41088144,18.45617818,19.67070744,21.54960508,23.86133896,27.02464141,31.51917071,35.10394751,38.09072278,41.05038145,46.44460676,47.22595953,46.43939894,46.949945,46.97813907,46.97059671,45.46445889,61.41996607,66.99056704,69.61931958,72.95146648,75.26457645,76.6733374,77.61426503,81.04463894,83.34178651,83.86114215,84.05708151,85.74960405,90.13790706,90.96843976,95.82415884,98.74068065,100,102.9396995,105.7628558,107.9406048,109.9203767,112.8728191,113.8454896,114.5771444,115.8080461,118.6485883,121.5407767,124.3020101
Canada,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.358695652,1.018766756,1.061571125,1.628151261,1.912144703,2.332657201,3.815659068,3.579952267,4.055299539,4.561558902,3.346039814,2.704918033,4.988028731,7.487647282,10.99717115,10.6721886,7.54173863,7.976445396,8.973723352,9.144676979,10.12922051,12.47161241,10.7689719,5.86358803,4.304778304,3.962030541,4.194786291,4.356108712,4.028234149,4.9836219,4.780476933,5.625864086,1.490132904,1.865079365,0.165562914,2.148760331,1.570531125,1.621216381,0.995942457,1.734842951,2.719439957,2.52512014,2.258394409,2.758563214,1.857258719,2.213552034,2.002025395,2.138383993,2.370270674,0.299466803,1.776871541,2.912135089,1.515678231,0.938291898,1.906635907,1.125241361,1.428759547,1.596884129,2.268225672,1.949269024,0.716999632,3.395193185
Canada,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,1.121346226,5.445858236,3.405212917,4.650755482,4.409518317,4.735675775,1.25281683,3.315250035,3.626733255,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.037475991,4.31156937,4.202682574,0.69016125,1.903852002,0.888030154,2.129630941,2.234059429,1.602574764,1.082975538,-0.080294839,-4.030419849,1.949628189,2.142309009,0.663247995,1.253613813,1.841026124,-0.089285801,-0.135842621,1.811278917,1.335564285,0.426917853,-6.31922237,3.969874711
Canada,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,2259.250511,2240.433039,2268.585346,2374.498448,2555.111146,2770.361804,3047.106147,3217.159294,3462.678872,3763.953379,4121.932814,4520.162878,5089.587902,5838.660894,7033.011021,7511.211343,8809.26466,8919.057461,9123.691334,10043.66096,11170.56397,12337.46625,12481.87479,13425.12249,13877.91708,14114.80776,14461.06924,16308.96697,18936.9641,20715.63148,21448.36196,21768.34329,20879.84833,20121.16125,19935.38146,20613.78788,21227.34753,21901.56285,21024.58507,22315.24667,24271.00206,23822.06012,24255.33858,28300.4631,32143.68141,36382.50792,40504.06073,44659.89514,46710.50558,40876.31015,47562.08343,52223.69611,52669.08996,52635.17496,50955.99832,43596.13554,42315.60371,45129.4293,46548.63841,46328.67184,43258.26387,51987.93905
Canada,GLOBAL,Lending interest rate (%),FR.INR.LEND,5.75,5.604166667,5.708333333,5.75,5.75,5.770833333,6,5.916666667,6.916666667,7.958333333,8.166666667,6.479166667,6,7.645833333,10.75,9.416666667,10.04166667,8.5,9.6875,12.89583333,14.25,19.29166667,15.8125,11.16666667,12.0625,10.58333333,10.52083333,9.520833333,10.83333333,13.33333333,14.0625,9.9375,7.479166667,5.9375,6.875,8.645833333,6.0625,4.958333333,6.604166667,6.4375,7.270833333,5.8125,4.208333333,4.6875,4,4.416666667,5.8125,6.104166667,4.729166667,2.395833333,2.604166667,3,3,3,3,2.775,2.7,2.7,..,..,..,..
Canada,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,4.699999809,5.900000095,6.400000095,6.300000191,5.599999905,5.400000095,..,7.090000153,8.050000191,8.380000114,7.53000021,7.539999962,7.610000134,11.03999996,12.02000046,11.34000015,10.5,9.590000153,8.819999695,7.760000229,7.550000191,8.130000114,10.31999969,11.19999981,11.38000011,10.39999962,9.489999771,9.619999886,9.100000381,8.279999733,7.579999924,6.829999924,7.21999979,7.659999847,7.570000172,7.190000057,6.760000229,6.320000172,6.039999962,6.139999866,8.340000153,8.06000042,7.510000229,7.289999962,7.070000172,6.909999847,6.909999847,7,6.340000153,5.829999924,5.659999847,9.460000038,7.460000038
Canada,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,13.34430452,13.48025186,13.62335432,13.84516314,14.10990269,14.43903835,14.98998283,15.52661706,16.15626789,16.89324556,17.45850029,17.93073841,18.82512879,20.23468804,22.45993131,24.85689754,26.73153978,28.86376646,31.45392101,34.33028048,37.80767029,42.52289639,47.10217516,49.86405266,52.01058958,54.07126503,56.33943904,58.79364625,61.16199199,64.21007441,67.27962221,71.06468231,72.12364053,73.46880366,73.59044076,75.17172295,76.35231826,77.59015455,78.36290784,79.72238122,81.89038351,83.95821408,85.85432169,88.22266743,89.86119061,91.85031483,93.68918145,95.69261591,97.96078993,98.25414997,100,102.9121351,104.4719519,105.4522038,107.4627934,108.6720092,110.2246709,111.9848311,114.5248998,116.7572982,117.5944476,121.5870063
Cayman Islands,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.276140862,1.325435758,1.188948452,2.160611468,1.273979115,-2.347527702,-0.625258359,..,..,..,..,..
Cayman Islands,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.108078948,-3.234236986,-9.809708074,-5.363905871,-1.41613441,-1.205742351,-1.072927201,0.332869642,0.550605419,1.011164998,1.032113036,2.173372972,1.909768864,-7.333185413,0.606172724
Cayman Islands,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87187.6509,89963.92244,89707.45309,81401.25308,76875.96182,75438.33001,75468.85344,75688.08215,76613.40655,77298.62806,78861.11927,81258.03776,85234.84272,89871.91314,83329.45877,86568.76964
Cayman Islands,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.909999847,..,7.21999979,5.739999771,4.940000057,5.099999905,4.139999866,4.170000076,..,..,7.539999962,5.369999886,3.609999895,3.450000048,3.539999962,2.619999886,3.829999924,3.970000029,6.039999962,6.679999828,6.78000021,6.210000038,6.269999981,4.699999809,4.239999771,..,..,..,..,..,..
Cayman Islands,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.72461958,100,101.3254358,102.530143,104.745421,106.0798558,103.5896018,102.9418991,..,..,..,..,..
Central African Republic,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.033333333,13.2960987,14.61261129,2.542209668,10.42384023,2.245152512,-6.986802706,-3.964468821,0.689055807,-0.012330456,-2.762362807,-1.033608117,-2.915358493,24.57101373,19.18940397,3.724941103,1.611313478,-1.885200962,-1.414202201,3.203400916,3.834860602,2.331817035,4.134709052,-2.066406011,2.883520734,6.695264658,0.959917619,9.258950994,3.521262272,1.4910237,1.194475724,5.478295943,6.98879342,14.89868418,1.402970171,4.945432761,4.180723319,1.61215687,2.685373553,1.710156595,4.259364175
Central African Republic,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.073628195,-5.489663793,-2.591561405,0.081195653,-1.09831775,-1.46961391,2.399258518,-0.87505202,4.640777068,0.063976895,-0.971128274,-1.969123886,-0.073388582,4.278075387,-1.556665495,3.867095417,2.755827766,0.186473125,-3.459611626,-5.465263729,-2.582419102,6.553564446,-9.137708622,8.247836064,2.724866186,2.352986702,-6.100649492,0.116285559,-0.526163893,-5.112200333,-3.600803372,-9.354066288,-2.828887557,1.652169655,4.29285448,-6.47928499,2.410459241,1.855412677,0.757392208,-5.182200264,2.138855273,1.352775362,-7.657345914,3.720591047,-1.338182594,2.684667344,2.665865061,-0.03993708,6.272393967,2.485984851,2.610234803,4.145158394,-36.77769716,0.158111559,3.891158828,2.938099239,2.590923501,1.792220305,0.833009811,-1.624775579,-1.210279564
Central African Republic,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,66.77009549,71.99320406,71.43908526,72.83981428,78.3935198,81.42828127,83.61161079,84.84325846,97.08480312,93.01876031,91.47266098,95.41894577,106.9448912,123.4948968,125.6633947,165.7933972,194.6007482,216.6044935,258.0683097,293.1667117,330.002877,284.6377126,303.2507983,263.9894942,252.7485699,338.74828,434.3751203,459.1659967,476.0208895,452.9665579,512.8508564,475.2761615,471.9406411,413.959446,267.0062747,340.3996977,299.6195073,271.1432876,272.1015286,273.4279279,243.8775801,242.5757245,253.4106803,283.6753608,309.1902615,317.8776556,340.4145334,388.4777863,446.2288114,452.9222586,459.7769465,515.2095319,525.8675432,352.226872,394.856957,351.8797536,372.1354655,414.7402866,435.9322636,426.4087626,435.4692516,461.1374902
Central African Republic,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.77504844,36.76279009,41.65080694,47.73707746,48.95065406,54.05319203,55.26676863,51.40538854,49.36743794,49.70760714,49.70147796,48.32854282,47.82901508,46.43462783,57.8440866,68.94402206,71.51214627,72.66443112,71.29456057,70.28631132,72.53786367,75.31958962,77.07590464,80.26276905,78.60421436,80.87078318,86.28529615,87.11356391,95.1793661,98.53088121,100,101.1944757,106.7382086,114.1979215,131.2119091,133.0527731,139.6328085,145.4704699,147.8156821,151.7850853,154.380848,160.9564905
Chad,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.25089606,5.153999006,-13.05657258,-5.974842767,15.47751765,-3.689134604,-0.738282265,3.19387473,-3.113030672,-8.427933487,41.72489724,9.230325998,11.33087891,5.572257111,4.258851102,-8.025059627,3.822600881,12.43128653,5.191818952,-1.752569412,-5.355400289,7.890365675,8.03628898,-8.97473962,10.29697582,9.952422907,-2.077865746,2.029240537,7.516623647,0.222671565,1.681973139,4.377126651,-0.792440525,-1.53709963,4.274621986,-0.971939175,4.464144372,-0.77284437
Chad,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-0.538780868,3.332558305,-3.501505253,-4.390870636,-1.291074959,-3.607791478,-1.066695174,-2.294830139,4.848362033,-0.146821501,-4.210230681,-1.015590339,-10.45321586,2.662092417,6.78018123,1.028013648,0.413551049,-2.19854286,-23.03731947,-6.160373559,1.02011643,0.478949696,10.05222814,0.775858311,20.63961852,-6.903467407,-5.752943885,11.64520363,1.415204969,-6.751168525,4.666821548,3.537776791,-17.60986501,7.719354653,-3.111290587,-2.206621114,2.100125421,3.368901104,-4.076926007,-4.20701537,8.001053927,4.814041637,10.25577118,27.83109465,12.74116064,-2.85311905,-0.167923467,-0.437900442,0.614501316,9.744973037,-3.354074685,5.150612145,2.006313918,3.15098859,-0.453003769,-9.161225856,-6.160905135,-1.026526888,-0.098958561,-4.66133902,-4.276978783
Chad,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,103.537482,108.16465,113.5985461,115.8045871,119.8280812,124.9652472,127.3426624,129.945114,128.724044,131.1865593,127.9564553,134.0981086,153.0770052,165.4012768,163.1104043,211.6990246,208.0313119,220.6792997,258.2416937,228.1012321,234.3349603,198.8870062,180.4890557,171.308123,186.7885937,207.9619514,208.6351828,219.4792178,270.3970498,252.827127,298.3670792,310.659563,298.5673125,226.921141,178.9531795,209.8926106,223.2334013,207.3165514,226.3287624,192.269472,168.1176528,200.3610061,225.9473198,298.2498951,460.0670462,664.5976094,716.6678027,806.7103491,936.4942232,808.161563,896.8766357,988.1942146,969.6162149,980.083592,1017.787824,774.4116005,691.9800949,662.89753,720.265047,701.6212166,643.7722213,685.6902841
Chad,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chad,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.699999988,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.129999995,..,..,..
Chad,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.13197913,45.85404659,48.2173637,41.92182861,39.41706527,45.5178485,43.8386338,43.51498094,44.90479492,43.50689488,39.84016272,56.46342968,61.6751883,68.66352921,72.48963759,75.57686332,69.51177498,72.1689327,81.14045951,85.35312526,83.8572525,79.36636096,85.62865706,92.51002339,84.20748967,92.87831452,102.1219572,100,102.0292405,109.6983946,109.9426617,111.7918677,116.6851394,115.760479,113.9811251,118.8533874,117.6982047,122.9524225,122.0021916
Channel Islands,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.340309634,5.466131638,-2.010642944,-2.382830378,-3.968232859,-0.578063489,0.554006145,4.039018093,5.041328321,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41227.40326,43250.70571,44316.15359,42681.04174,45278.05847,49430.52909,57202.56103,58550.8346,63666.87724,75152.60978,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,20.0522312,77.79574048,352.8109866,504.7385412,374.7352742,211.9243022,91.95413256,40.08722463,33.38921901,35.13834053,19.68683271,9.94102693,27.25719467,19.86020566,30.70349891,19.47683792,19.88084572,14.68435125,17.02793673,26.03648114,21.78441243,15.42580647,12.72776695,11.44311964,8.232630341,7.359117818,6.133864644,5.110249545,3.336879175,3.843272957,3.56910053,2.489398167,2.810178757,1.054738714,3.052576214,3.392017337,4.407799384,8.71626873,0.353045178,1.41071108,3.341216943,3.007448402,1.78955554,4.718675279,4.348773532,3.786193559,2.182718469,2.434889814,2.557544757,3.045490848,4.524568383
Chile,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.071444281,1.911060869,3.762882101,0.59278063,-0.956404963,9.212095091,1.787062247,1.788618806,2.164149659,0.126557134,7.62647517,-2.594407057,-6.522536138,0.770067493,-14.27731315,2.243719598,8.78354503,6.077650174,6.820629739,6.428492616,4.989543452,-12.29395306,-6.358547872,2.636150281,2.502571849,3.793755847,4.799998672,5.636639573,8.163167844,1.674318522,6.062941175,9.389369284,4.943403873,3.461190718,7.375838248,5.351007611,5.986326529,2.878669136,-1.454255617,3.772356977,2.009936512,2.086110705,3.631566469,5.616340075,4.807518067,5.01599112,4.142002319,2.755800964,-2.128300575,4.788942692,5.176036996,5.125738377,2.31640012,0.772927818,1.105758382,0.550297855,-0.213266447,2.139078184,-1.018582829,-7.248861345,10.56335959
Chile,GLOBAL,GDP per capita (current US$),NY.GDP.PCAP.CD,504.8011378,554.4846173,638.2507821,654.8271223,677.8829058,669.9985136,771.9834088,751.9831168,755.1056678,867.5262669,929.3139241,1090.114452,1168.351259,1633.344901,1547.866131,716.4053897,957.1541542,1272.841417,1435.652316,1928.79145,2531.573261,2965.37426,2144.915565,1699.656589,1615.320908,1436.176916,1509.532606,1750.632095,2015.749007,2276.376909,2481.766875,2789.776373,3335.026633,3521.675508,4011.662311,5094.548284,5376.105965,5788.859948,5467.54118,4981.158471,5097.114937,4606.878472,4479.153372,4824.203098,6185.506335,7561.830548,9418.062718,10461.36542,10783.17156,10182.86047,12767.78121,14628.57246,15406.49294,15833.2752,14666.34353,13569.9478,13785.68833,15045.52768,15795.70846,14631.94688,13094.45953,16265.09598
Chile,GLOBAL,Lending interest rate (%),FR.INR.LEND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.96552399,26.35913841,32.6655351,21.21342497,36.00913363,48.86917919,28.57541789,23.97052614,24.34582784,20.33965218,18.1595559,17.36785673,15.6702654,20.16950114,12.62315184,14.84339123,11.89100986,7.758072897,6.178778731,5.127003628,6.67787901,7.999482079,8.671258486,13.26177137,7.250634769,4.754826805,9.030152523,10.05726244,9.261876782,8.098058248,5.514927323,5.588396577,4.552855079,4.17801925,..,..,..
Chile,GLOBAL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.68999958,12.75,11.82999992,14.26000023,13.63000011,10.46000004,11.35000038,19.60000038,14.64999962,13.90999985,..,8.710000038,..,6.230000019,5.289999962,5.630000114,5.230000019,4.349999905,4.489999771,5.869999886,4.699999809,7.409999847,7.139999866,7.309999943,11.15999985,10.48999977,10.39000034,10.17000008,9.770000458,10.15999985,9.340000153,9.020000458,8.430000305,9.289999962,11.31000042,8.409999847,7.320000172,6.639999866,6.199999809,6.650000095,6.489999771,6.730000019,6.949999809,7.210000038,7.269999981,10.93999958,9.279999733
Chile,GLOBAL,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,0.001124748,0.001350285,0.002400749,0.010870856,0.065740254,0.312092174,0.973491335,1.868656848,2.617749516,3.491795635,4.718754676,5.647728015,6.209170178,7.901615782,9.470892926,12.37878843,14.78978499,17.73011933,20.33367233,23.79607719,29.99173834,36.52526231,42.15957859,47.52555149,52.96395721,57.32428402,61.54284562,65.31780047,68.65570307,70.94666093,73.67333477,76.30281015,78.20229091,80.39991507,81.2479241,83.72807891,86.56814986,90.38390024,98.26200387,98.60891314,100,103.3412169,106.4491507,108.3541174,113.4669963,118.401419,122.884326,125.5665448,128.6239518,131.913567,135.9309826,142.0812728
China,GLOBAL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.233835531,18.81181794,18.24563836,3.052290121,3.556685652,6.35398134,14.61007864,24.25698972,16.79122517,8.313160289,2.786465055,-0.773186012,-1.401472683,0.347811227,0.719125609,-0.731970902,1.127603487,3.824637431,1.776414077,1.649430995,4.816767674,5.92525137,-0.728165251,3.175324753,5.553898923,2.619524326,2.621050017,1.921641628,1.437023809,2.000001822,1.593136001,2.0747904,2.899234164,2.419421895,0.981015136
China,GLOBAL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,-26.52764361,-6.351504864,7.622254461,15.46899542,14.19788901,7.608403928,-8.161497585,-6.571451614,13.77934034,16.05039929,4.159176201,1.290105971,5.327293014,0.218005667,6.816440506,-3.081321985,6.114001676,9.846156848,6.165663709,6.490112655,3.774903665,7.423410232,9.18113705,13.69001984,11.89656171,7.341433471,9.881163796,9.446171357,2.620859175,2.406558572,7.782091991,12.83320958,12.58199664,11.76638915,9.754954889,8.776429811,8.124497577,6.816064564,6.733485658,7.638597676,7.551654832,8.404879975,9.354776644,9.46155877,10.74137513,12.09330469,13.6358205,9.090280101,8.855947676,10.10283262,8.953816042,7.134523777,7.050734134,6.750760316,6.420736477,6.238215448,6.301863101,6.251700556,5.575316863,1.996619014,8.01334526
